,Title,Type,Director,Cast,Release Year,Rating,Duration,Genre,Vote Average
8002,Hatchet III: Rated R Version,Movie,BJ McDonnell,"Danielle Harris, Kane Hodder, Zach Galligan, Caroline Williams, Derek Mears, Cody Blue Snider, Rileah Vanderbilt, Robert Diago DoQui",2013,R,81 min,Horror,5.684
8003,Hatchet II: Rated R Version,Movie,Adam Green,"Danielle Harris, Tony Todd, Kane Hodder, Parry Shen, Tom Holland, R.A. Mihailoff, AJ Bowen, Alexis Peters",2010,R,85 min,Horror,5.684
8004,Quarantine 2: Terminal,Movie,John Pogue,"Mercedes Mason, Josh Cooke, Mattie Liptak, Ignacio Serricchio, Noree Victoria, Bre Blair, Judd Lormand, Phillip Devona, Sandra Ellis Lafferty",2011,R,86 min,Horror,5.683
8005,Quarantine 2: Terminal,Movie,John Pogue,"Mercedes Mason, Josh Cooke, Mattie Liptak, Ignacio Serricchio, Noree Victoria, Bre Blair, Judd Lormand, Phillip Devona, Sandra Ellis Lafferty",2011,R,86 min, Suspense,5.683
8006,Redcon-1,Movie,Chee Keong Cheung,"Oris Erhuero,  Carlos Gallardo, Mark Strange",2019,16+,118 min,Action,5.682
8007,Redcon-1,Movie,Chee Keong Cheung,"Oris Erhuero,  Carlos Gallardo, Mark Strange",2019,16+,118 min, Adventure,5.682
8008,Redcon-1,Movie,Chee Keong Cheung,"Oris Erhuero,  Carlos Gallardo, Mark Strange",2019,16+,118 min, Horror,5.682
8009,Rewind,Movie,Thej,"Thej, Chandana Raghvendra, Sundar Raj, Dharma",2021,13+,123 min,Action,5.679
8010,UFOTV Presents: Out of the Blue - The Definitive Investigation On UFOs,Movie,James Fox,Peter Coyote,2012,ALL,107 min,Documentary,5.676
8011,UFOTV Presents: Out of the Blue - The Definitive Investigation On UFOs,Movie,James Fox,Peter Coyote,2012,ALL,107 min, Special Interest,5.676
8012,Wandering Eye,Movie,François Dompierre,"Amanda Righetti, Krista Bridges, Andrew Shaver, Allen Altman, Amy Sobol, Tim Post",2011,13+,89 min,Drama,5.676
8013,Wandering Eye,Movie,François Dompierre,"Amanda Righetti, Krista Bridges, Andrew Shaver, Allen Altman, Amy Sobol, Tim Post",2011,13+,89 min, Suspense,5.676
8014,Damascus Under Fire,Movie,Ebrahim Hatamikia,"Babak Hamidian, Hadi Hejazifar, Pierre Dagher",2018,18+,113 min,Action,5.675
8015,Damascus Under Fire,Movie,Ebrahim Hatamikia,"Babak Hamidian, Hadi Hejazifar, Pierre Dagher",2018,18+,113 min, Drama,5.675
8016,Damascus Under Fire,Movie,Ebrahim Hatamikia,"Babak Hamidian, Hadi Hejazifar, Pierre Dagher",2018,18+,113 min, Suspense,5.675
8017,Dawn Rider,Movie,Terry Miles,"Christian Slater, Jill Hennessey, Donald Sutherland",2012,18+,94 min,Action,5.671
8018,Dawn Rider,Movie,Terry Miles,"Christian Slater, Jill Hennessey, Donald Sutherland",2012,18+,94 min, Drama,5.671
8019,Dawn Rider,Movie,Terry Miles,"Christian Slater, Jill Hennessey, Donald Sutherland",2012,18+,94 min, Western,5.671
8020,Blue Mountain State: The Rise Of Thadland,Movie,Lev L. Spiro,"Alan Ritchson, Chris Romano, Darin Brooks, James Cade, Frankie Shaw",2016,R,90 min,Comedy,5.668
8021,Momentum,Movie,Stephen Campanelli,"Olga Kurylenko, Morgan Freeman, James Purefoy, Lee-Anne Summers, Brendan Murray, Karl Thaning, Greg Kreik, Richard Lothian",2015,16+,96 min,Action,5.668
8022,Momentum,Movie,Stephen Campanelli,"Olga Kurylenko, Morgan Freeman, James Purefoy, Lee-Anne Summers, Brendan Murray, Karl Thaning, Greg Kreik, Richard Lothian",2015,16+,96 min, Suspense,5.668
8023,Steep,Movie,Mark Obenhaus,"Bill Briggs, Stefano De Benedetti, Eric Pehota",2007,13+,90 min,Documentary,5.667
8024,Steep,Movie,Mark Obenhaus,"Bill Briggs, Stefano De Benedetti, Eric Pehota",2007,13+,90 min, Sports,5.667
8025,Vice President Kamala Harris: Chase the Dream,Movie,Jordan Hill,"Kamala Harris, Sharon Feingold",2021,Unknown,44 min,Documentary,5.667
8026,Stranger in the House,Movie,Allan Harmon,"Emmanuelle Vaugier, Matthew MacCaull, Jordana Largy, John Novak, Dan Payne, Karen Holness",2016,UNRATED,87 min,Suspense,5.667
8027,Decades Apart: The Noir Cut,Movie,"Andrew Di Pardo, Brett Kanea","Deborah Hahn, Martin Tylicki, Josh Royston",2021,7+,21 min,Science Fiction,5.667
8028,Diamond in the Rough,Movie,Rob Walker,"Clifton Powel, Jordan Werner, Aaliya Shumpert",2019,16+,96 min,Drama,5.667
8029,Diamond in the Rough,Movie,Rob Walker,"Clifton Powel, Jordan Werner, Aaliya Shumpert",2019,16+,96 min, Special Interest,5.667
8030,Highway 13,Movie,William Berke,Unknown,2021,7+,59 min,Action,5.667
8031,Highway 13,Movie,William Berke,Unknown,2021,7+,59 min, Suspense,5.667
8032,Liz Stewart: I'm Crowning,Movie,Cooper Barnes,Liz Stewart,2018,18+,50 min,Arts,5.667
8033,Liz Stewart: I'm Crowning,Movie,Cooper Barnes,Liz Stewart,2018,18+,50 min, Entertainment,5.667
8034,Liz Stewart: I'm Crowning,Movie,Cooper Barnes,Liz Stewart,2018,18+,50 min, and Culture,5.667
8035,Liz Stewart: I'm Crowning,Movie,Cooper Barnes,Liz Stewart,2018,18+,50 min, Comedy,5.667
8036,Liz Stewart: I'm Crowning,Movie,Cooper Barnes,Liz Stewart,2018,18+,50 min, Special Interest,5.667
8037,C.H.U.D.,Movie,Douglas Cheek,"Daniel Stern, Kim Greist",1984,R,97 min,Fantasy,5.667
8038,C.H.U.D.,Movie,Douglas Cheek,"Daniel Stern, Kim Greist",1984,R,97 min, Horror,5.667
8039,C.H.U.D.,Movie,Douglas Cheek,"Daniel Stern, Kim Greist",1984,R,97 min, Science Fiction,5.667
8040,Black Screen Ocean Waves for Sleep 9 hours,Movie,Mark Knight,Unknown,2017,ALL,541 min,Special Interest,5.667
8041,Last Summer in the Hamptons,Movie,Henry Jaglom,"Victoria Foyt, Viveca Lindfors, Jon Robin Baitz, Melissa Leo, Martha Plimpton, Andre Gregory",1995,R,108 min,Comedy,5.667
8042,Last Summer in the Hamptons,Movie,Henry Jaglom,"Victoria Foyt, Viveca Lindfors, Jon Robin Baitz, Melissa Leo, Martha Plimpton, Andre Gregory",1995,R,108 min, Drama,5.667
8043,Vanilla,Movie,Will Dennis,"Will Dennis, Kelsea Bauman-Murphy, Kathryn Grody, Eddie Alfano, Taylor Hess",2020,18+,89 min,Comedy,5.667
8044,Living Well With Dementia,Movie,Mark Knight,Dr Daniel J Nightingale,2014,ALL,24 min,Special Interest,5.667
8045,Break Even,Movie,Shane Stanley,"Tasya Teles, Steve Guttenberg, Joanna Pacula, Ivan Sergei, James Callis",2020,18+,96 min,Action,5.667
8046,Break Even,Movie,Shane Stanley,"Tasya Teles, Steve Guttenberg, Joanna Pacula, Ivan Sergei, James Callis",2020,18+,96 min, Suspense,5.667
8047,Synchronicity,Movie,Jacob Gentry,"AJ Bowen, Brianne Davis, Michael Ironside, Chadrian McKnight, Scott Poythress",2016,R,100 min,Fantasy,5.665
8048,Synchronicity,Movie,Jacob Gentry,"AJ Bowen, Brianne Davis, Michael Ironside, Chadrian McKnight, Scott Poythress",2016,R,100 min, Science Fiction,5.665
8049,Synchronicity,Movie,Jacob Gentry,"AJ Bowen, Brianne Davis, Michael Ironside, Chadrian McKnight, Scott Poythress",2016,R,100 min, Suspense,5.665
8050,Jay and Silent Bob Reboot,Movie,Kevin Smith,"Jason Mewes, Kevin Smith",2019,R,105 min,Comedy,5.665
8051,Swing Vote,Movie,David Anspaugh,"Andy Garcia, Harry Belafonte, Robert Prosky",1999,13+,94 min,Drama,5.665
8052,Knockout,Movie,Anne Wheeler,"Steve Austin, Daniel Magder, Janet Kidder, Emma Grabinsky, Jaren Brandt Bartlett",2011,G,95 min,Action,5.663
8053,Derpy Bacon & mEGGz,Movie,Vincent Carter,Vincent Carter,2021,13+,54 min,Animation,5.662
8054,Derpy Bacon & mEGGz,Movie,Vincent Carter,Vincent Carter,2021,13+,54 min, Comedy,5.662
8055,Crypto Legacy (2021),Movie,Charles A Townsend,"Brian Kunz, Sheri Dixon, Linzi Grey, Nathaniel Barton, Brandon Young, Thalia Reynolds, Allison Joyce, Todd Danner, Carmen Collins, Timothy Takeuchi, James Moore, Rosanne Hinshaw, Marcus Evans, Drake Townsend, Annemarie Milewski, Matthew Feldhaus, Kayla Danner, Christina Townsend",2021,16+,72 min,Action,5.662
8056,Crypto Legacy (2021),Movie,Charles A Townsend,"Brian Kunz, Sheri Dixon, Linzi Grey, Nathaniel Barton, Brandon Young, Thalia Reynolds, Allison Joyce, Todd Danner, Carmen Collins, Timothy Takeuchi, James Moore, Rosanne Hinshaw, Marcus Evans, Drake Townsend, Annemarie Milewski, Matthew Feldhaus, Kayla Danner, Christina Townsend",2021,16+,72 min, Comedy,5.662
8057,Crypto Legacy (2021),Movie,Charles A Townsend,"Brian Kunz, Sheri Dixon, Linzi Grey, Nathaniel Barton, Brandon Young, Thalia Reynolds, Allison Joyce, Todd Danner, Carmen Collins, Timothy Takeuchi, James Moore, Rosanne Hinshaw, Marcus Evans, Drake Townsend, Annemarie Milewski, Matthew Feldhaus, Kayla Danner, Christina Townsend",2021,16+,72 min, Horror,5.662
8058,Don't Look Back,Movie,Shea Wageman,"Kelly McGillis, Fran Topol, Joely Collins",2011,Unknown,82 min,Drama,5.662
8059,"Scotland, PA",Movie,Billy Morrissette,"James LeGros, Maura Tierney, Christopher Walken, Kevin Corrigan",2001,R,103 min,Comedy,5.662
8060,"Scotland, PA",Movie,Billy Morrissette,"James LeGros, Maura Tierney, Christopher Walken, Kevin Corrigan",2001,R,103 min, Drama,5.662
8061,"Scotland, PA",Movie,Billy Morrissette,"James LeGros, Maura Tierney, Christopher Walken, Kevin Corrigan",2001,R,103 min, Suspense,5.662
8062,The Out of Towners,Movie,Arther HIller,"Jack Lemmon, Sandy Dennis, Sandy Baron",1970,G,97 min,Comedy,5.658
8063,The Orphle Bandits & More Kids Cartoons - Morphle,Movie,Unknown,Unknown,2020,ALL,58 min,Animation,5.658
8064,The Orphle Bandits & More Kids Cartoons - Morphle,Movie,Unknown,Unknown,2020,ALL,58 min, Kids,5.658
8065,Serving in Silence,Movie,Jeff Bleckner,"Ryan Reynolds, Glenn Close, Molly Parker",1995,16+,92 min,Drama,5.654
8066,Billionaire Boys Club,Movie,James Cox,"Ansel Elgort, Taron Egerton, Emma Roberts, Jeremy Irvine, Suki Waterhouse, Kevin Spacey",2018,R,108 min,Action,5.653
8067,Billionaire Boys Club,Movie,James Cox,"Ansel Elgort, Taron Egerton, Emma Roberts, Jeremy Irvine, Suki Waterhouse, Kevin Spacey",2018,R,108 min, Drama,5.653
8068,Billionaire Boys Club,Movie,James Cox,"Ansel Elgort, Taron Egerton, Emma Roberts, Jeremy Irvine, Suki Waterhouse, Kevin Spacey",2018,R,108 min, Suspense,5.653
8069,Chattahoochee,Movie,Mick Jackson,"Gary Oldman, Dennis Hopper, Frances McDormand, Pamela Reed, Matt Craven, William De Acutis, Gary Klar, Lee Wilkof",1990,R,98 min,Drama,5.653
8070,Beyond The Black Rainbow,Movie,Panos Cosmatos,"Eva Allan, Scott Hylands",2012,R,110 min,Horror,5.65
8071,Beyond The Black Rainbow,Movie,Panos Cosmatos,"Eva Allan, Scott Hylands",2012,R,110 min, Science Fiction,5.65
8072,Irish Jam,Movie,John Eyres,"Dudley Sutton, Eddie Griffith, Anna Friel",2006,PG-13,94 min,Comedy,5.65
8073,The Last Exorcism,Movie,Daniel Stamm,"Patrick Fabian, Ashley Bell, Iris Bahr, Louis Herthum, Caleb Landry Jones",2010,PG-13,88 min,Horror,5.649
8074,Wiener-Dog,Movie,Todd Solondz,"Keaton Nigel Cooke, Tracy Letts, Julie Delpy, Kieran Culkin, Rigoberto Garcia, Haraldo Alvarez, Dain Victoriano, Connor Long, Bridget Brown, Curran Connor, Charlie Tahan, Danny DeVito, Patrick Carroll Jr., Molly Gay, Tyler Maynard, Devin Druid, Sharon Washington, Andrew Pang, Peter Jacobson, Samrat Chakrabarti, Anna Baryshnikov, Ari Graynor, Kett Turton, Trey Gerrald, Clara Mamet, Katherine Reis, Alexis Suarez, Ted Beckler, Ellen Burstyn, Marcella Lowery, Zosia Mamet, Michael Shaw, Melo Ludwig",2016,R,88 min,Comedy,5.649
8075,Phat Beach,Movie,Doug Ellin,"Brian Hooks, Jermaine Hopkins, Coolio, Tiny Lister",2006,R,89 min,Comedy,5.646
8076,Alex in Wonderland,Movie,Srinivasan Venkatesh,Alexander Babu,2019,13+,136 min,Arts,5.643
8077,Alex in Wonderland,Movie,Srinivasan Venkatesh,Alexander Babu,2019,13+,136 min, Entertainment,5.643
8078,Alex in Wonderland,Movie,Srinivasan Venkatesh,Alexander Babu,2019,13+,136 min, and Culture,5.643
8079,Alex in Wonderland,Movie,Srinivasan Venkatesh,Alexander Babu,2019,13+,136 min, Comedy,5.643
8080,Alex in Wonderland,Movie,Srinivasan Venkatesh,Alexander Babu,2019,13+,136 min, International,5.643
8081,Joel McHale: Live from Pyongyang,Movie,Brian Volk-Weiss,Joel McHale,2019,18+,58 min,Arts,5.643
8082,Joel McHale: Live from Pyongyang,Movie,Brian Volk-Weiss,Joel McHale,2019,18+,58 min, Entertainment,5.643
8083,Joel McHale: Live from Pyongyang,Movie,Brian Volk-Weiss,Joel McHale,2019,18+,58 min, and Culture,5.643
8084,Joel McHale: Live from Pyongyang,Movie,Brian Volk-Weiss,Joel McHale,2019,18+,58 min, Comedy,5.643
8085,Joel McHale: Live from Pyongyang,Movie,Brian Volk-Weiss,Joel McHale,2019,18+,58 min, Special Interest,5.643
8086,The Hunters,Movie,Kjell Sundvall,"Rolf Lassgård, Lennart Jähkel, Jarmo Mäkinen, Tomas Norström",1996,16+,113 min,Drama,5.643
8087,The Hunters,Movie,Kjell Sundvall,"Rolf Lassgård, Lennart Jähkel, Jarmo Mäkinen, Tomas Norström",1996,16+,113 min, Suspense,5.643
8088,The Changeover,Movie,"Miranda Harcourt, Stuart McKenzie","Timothy Spall, Melanie Lynskey, Lucy Lawless",2019,16+,93 min,Suspense,5.641
8089,Highway,Movie,Coke Daniels,"Eddie Griffin, Keith David, Tommy 'Tiny' Lister, Gary Owen, Devin 'Devin the Dude' Copeland, Roland 'Lil Duval' Powell, Erik Estrada",2013,R,78 min,Comedy,5.639
8090,Starfish,Movie,Bill Clark,"Joanne Froggatt, Tom Riley, Ellie Copping, Michelle Dotrice, Phoebe Nicholls",2020,16+,95 min,Drama,5.638
8091,Starfish,Movie,Bill Clark,"Joanne Froggatt, Tom Riley, Ellie Copping, Michelle Dotrice, Phoebe Nicholls",2020,16+,95 min, Romance,5.638
8092,Strumpet,Movie,Danny Boyle,"Christopher Eccleston, Jenna G.",2001,18+,72 min,Drama,5.636
8093,Ladybugs,Movie,Sidney Furie,"Rodney Dangerfield, Jonathan Brandis, Jackee Harry, Ilene Graff, Vinessa Shaw, Tom Parks, Jeanetta Arnette, Blake Clark",1992,PG-13,90 min,Comedy,5.635
8094,Ladybugs,Movie,Sidney Furie,"Rodney Dangerfield, Jonathan Brandis, Jackee Harry, Ilene Graff, Vinessa Shaw, Tom Parks, Jeanetta Arnette, Blake Clark",1992,PG-13,90 min, Sports,5.635
8095,The Rage: Carrie 2,Movie,Katt Shea,"Amy Irving, Dylan Bruno, Emily Bergl, J. Smith-Cameron, Jason London",1999,R,105 min,Fantasy,5.633
8096,The Rage: Carrie 2,Movie,Katt Shea,"Amy Irving, Dylan Bruno, Emily Bergl, J. Smith-Cameron, Jason London",1999,R,105 min, Horror,5.633
8097,The Rage: Carrie 2,Movie,Katt Shea,"Amy Irving, Dylan Bruno, Emily Bergl, J. Smith-Cameron, Jason London",1999,R,105 min, Science Fiction,5.633
8098,The Pudgie Movie,Movie,Ameir White,"Designer, Ameir White",2020,18+,41 min,Comedy,5.633
8099,Mulligans,Movie,Chip Hale,"Charlie David, Dan Payne, Thea Gill, Derek Baynham, Grace Vukovic, Calum Worthy, Amy Matysio",2020,18+,90 min,Drama,5.632
8100,Beautiful Joe,Movie,Stephen Metcalfe,"Sharon Stone, Billy Connolly, Ian Holm",2000,13+,92 min,Comedy,5.632
8101,Beautiful Joe,Movie,Stephen Metcalfe,"Sharon Stone, Billy Connolly, Ian Holm",2000,13+,92 min, Drama,5.632
8102,Serena,Movie,Susanne Bier,"Bradley Cooper, Jennifer Lawrence, Rhys Ifans, Toby Jones",2015,R,110 min,Drama,5.628
8103,Voyage Into Space,Movie,Minoru Yamada,"Akio Ito, Kaneko Mitsundbu",1970,13+,98 min,Science Fiction,5.625
8104,The Vampire Happening,Movie,Freddie Francis,Unknown,2021,18+,102 min,Horror,5.625
8105,Curse of Aurore,Movie,Mehran C. Torgoley,"Llana Barron, Lex Wilson, Jordan Kaplan, Agathe Salzmann, Casey Nolan, Roxane Delisle, Mike D. Smith",2021,18+,90 min,Drama,5.625
8106,Curse of Aurore,Movie,Mehran C. Torgoley,"Llana Barron, Lex Wilson, Jordan Kaplan, Agathe Salzmann, Casey Nolan, Roxane Delisle, Mike D. Smith",2021,18+,90 min, Horror,5.625
8107,Falaknuma Das,Movie,Vishwak Sen,"Vishwak Sen, Saloni Mishra, Harshita Gaur, Vivek Tony, Uttej",2019,18+,145 min,Action,5.625
8108,Falaknuma Das,Movie,Vishwak Sen,"Vishwak Sen, Saloni Mishra, Harshita Gaur, Vivek Tony, Uttej",2019,18+,145 min, Drama,5.625
8109,Falaknuma Das,Movie,Vishwak Sen,"Vishwak Sen, Saloni Mishra, Harshita Gaur, Vivek Tony, Uttej",2019,18+,145 min, International,5.625
8110,My Bossy Girl,Movie,Lee Jang Hee,"Lee Elijah, Ji Il Joo, Heo Jung Min, Kim Ki Doo, Lee Jin Yi, Ryu Hye Rin",2019,16+,100 min,Comedy,5.625
8111,My Bossy Girl,Movie,Lee Jang Hee,"Lee Elijah, Ji Il Joo, Heo Jung Min, Kim Ki Doo, Lee Jin Yi, Ryu Hye Rin",2019,16+,100 min, Drama,5.625
8112,The Survivors,Movie,Michael Ritchie,"Walter Matthau, Robin Williams, Jerry Reed, James Wainwright, Kristen Vigard, Annie McEnroe, John Goodman, Jery Hewitt, Meg Mundy",1983,R,103 min,Comedy,5.624
8113,The Survivors,Movie,Michael Ritchie,"Walter Matthau, Robin Williams, Jerry Reed, James Wainwright, Kristen Vigard, Annie McEnroe, John Goodman, Jery Hewitt, Meg Mundy",1983,R,103 min, Drama,5.624
8114,Knights of Badassdom,Movie,Joe Lynch,"Ryan Kwanten, Peter Dinklage, Steve Zahn",2014,R,86 min,Action,5.624
8115,Knights of Badassdom,Movie,Joe Lynch,"Ryan Kwanten, Peter Dinklage, Steve Zahn",2014,R,86 min, Comedy,5.624
8116,Knights of Badassdom,Movie,Joe Lynch,"Ryan Kwanten, Peter Dinklage, Steve Zahn",2014,R,86 min, Fantasy,5.624
8117,Gamera: Super Monster,Movie,Noriaki Yuasa,"Mach Fumiake, Yaeko Kojima, Yoko Komatsu",1980,13+,92 min,Science Fiction,5.622
8118,Aga Bai Arechha,Movie,Kedar Shinde,"Sanjay Narvekar, Priyanka Yadav, Bharti Achrekar, Sonali Bendre, Dilip Prabhavalkar, Siddarth Jadhav, Bharat Jadhav, Tejaswini Pandit, Shubhangi Gokhale, Vijay Chavan, Rasika Joshi, Suhas Joshi, Mandar Shinde, Vinay Yedekar",2004,ALL,149 min,Comedy,5.618
8119,Blood On Her Name,Movie,Matthew Pope,"Bethany Anne Lind, Will Patton, Elisabeth Rohm",2020,16+,84 min,Action,5.618
8120,Blood On Her Name,Movie,Matthew Pope,"Bethany Anne Lind, Will Patton, Elisabeth Rohm",2020,16+,84 min, Drama,5.618
8121,Blood On Her Name,Movie,Matthew Pope,"Bethany Anne Lind, Will Patton, Elisabeth Rohm",2020,16+,84 min, Suspense,5.618
8122,The Last Face,Movie,Sean Penn,"Charlize Theron, Javier Bardem, Jared Harris, Adele Exarchopoulos",2017,R,131 min,Drama,5.617
8123,The Fog (1980),Movie,John Carpenter,"Adrienne Barbeau, Jamie Lee Curtis, Janet Leigh, John Houseman, Tom Atkins, James Canning, Charles Cyphers, Nancy Kyes, Ty Mitchell, Hal Holbrook, John F. Goff, George 'Buck' Flower, Regina Waldon, Jim Haynie, Darrow Igus",1980,R,90 min,Horror,5.617
8124,The Deeper You Dig,Movie,John Adams,"John Adams, Toby Poser, Zelda Adams",2020,18+,96 min,Drama,5.615
8125,The Deeper You Dig,Movie,John Adams,"John Adams, Toby Poser, Zelda Adams",2020,18+,96 min, Horror,5.615
8126,The Deeper You Dig,Movie,John Adams,"John Adams, Toby Poser, Zelda Adams",2020,18+,96 min, Suspense,5.615
8127,Wrangler: Anatomy of an Icon,Movie,Jeffrey Schwarz,"Jack Wrangler, Margaret Whiting, Marc Shaiman, Bruce Vilanch, Christine Ebersole, Michael Musto, Chi Chi La Rue, Sharon Mitchell, Jamie Gillis, Candida Royalle, Samantha Fox, Gloria Leonard",2008,18+,85 min,Documentary,5.615
8128,Wrangler: Anatomy of an Icon,Movie,Jeffrey Schwarz,"Jack Wrangler, Margaret Whiting, Marc Shaiman, Bruce Vilanch, Christine Ebersole, Michael Musto, Chi Chi La Rue, Sharon Mitchell, Jamie Gillis, Candida Royalle, Samantha Fox, Gloria Leonard",2008,18+,85 min, LGBTQ,5.615
8129,Delivery: The Beast Within,Movie,Brian Netto,"Laurel Vail, Danny Barclay",2014,18+,88 min,Horror,5.615
8130,Kill Me Three Times,Movie,Kriv Stenders,"Simon Pegg, Sullivan Stapleton, Teresa Palmer, Alice Braga, Callan Mulvey, Luke Hemsworth",2015,R,90 min,Action,5.614
8131,Kill Me Three Times,Movie,Kriv Stenders,"Simon Pegg, Sullivan Stapleton, Teresa Palmer, Alice Braga, Callan Mulvey, Luke Hemsworth",2015,R,90 min, Adventure,5.614
8132,Kill Me Three Times,Movie,Kriv Stenders,"Simon Pegg, Sullivan Stapleton, Teresa Palmer, Alice Braga, Callan Mulvey, Luke Hemsworth",2015,R,90 min, Suspense,5.614
8133,Beowulf and Grendel,Movie,Sturla Gunnarsson,"Gerard Butler, Stellan Skarsgard",2005,16+,104 min,Action,5.613
8134,Beowulf and Grendel,Movie,Sturla Gunnarsson,"Gerard Butler, Stellan Skarsgard",2005,16+,104 min, Adventure,5.613
8135,Beowulf and Grendel,Movie,Sturla Gunnarsson,"Gerard Butler, Stellan Skarsgard",2005,16+,104 min, Drama,5.613
8136,Retaliation,Movie,"Ludwig Shammasian, Paul Shammasian","Orlando Bloom, Janet Montgomery, Charlie Creed-Miles, Deborah Rock",2020,NOT_RATE,96 min,Suspense,5.612
8137,Touch Chesi Chudu,Movie,Vikram Sirikonda,"Ravi Teja, Raashi Khanna, Seerat Kapoor",2018,13+,142 min,Drama,5.611
8138,Touch Chesi Chudu,Movie,Vikram Sirikonda,"Ravi Teja, Raashi Khanna, Seerat Kapoor",2018,13+,142 min, International,5.611
8139,Touch Chesi Chudu,Movie,Vikram Sirikonda,"Ravi Teja, Raashi Khanna, Seerat Kapoor",2018,13+,142 min, Romance,5.611
8140,Demon Warriors,Movie,Thanakorn Pongsuwan,"Somchai Kemglad, Shahkrit Yamnarm, Leo Putt, Athip Nana, Ray MacDonald, Kemapsorn Sirisukha, Nirut Sirichanya, Pongpat Wachirabunjong",2007,R,106 min,Action,5.611
8141,Gary Owen: #DoinWhatIDo,Movie,Brian Volk-Weiss,Gary Owen,2019,18+,63 min,Arts,5.61
8142,Gary Owen: #DoinWhatIDo,Movie,Brian Volk-Weiss,Gary Owen,2019,18+,63 min, Entertainment,5.61
8143,Gary Owen: #DoinWhatIDo,Movie,Brian Volk-Weiss,Gary Owen,2019,18+,63 min, and Culture,5.61
8144,Gary Owen: #DoinWhatIDo,Movie,Brian Volk-Weiss,Gary Owen,2019,18+,63 min, Comedy,5.61
8145,Gary Owen: #DoinWhatIDo,Movie,Brian Volk-Weiss,Gary Owen,2019,18+,63 min, Special Interest,5.61
8146,Doc West - Part 2,Movie,"Giulio Base, Terence Hill","Terence Hill, Clare Carey, Paul Sorvino, Maria P. Petruolo",2009,PG,94 min,Comedy,5.61
8147,Doc West - Part 2,Movie,"Giulio Base, Terence Hill","Terence Hill, Clare Carey, Paul Sorvino, Maria P. Petruolo",2009,PG,94 min, Drama,5.61
8148,Doc West - Part 2,Movie,"Giulio Base, Terence Hill","Terence Hill, Clare Carey, Paul Sorvino, Maria P. Petruolo",2009,PG,94 min, Western,5.61
8149,Digley and Dazey - London Bridge Is Falling Down & More Nursery Rhymes and Kids Songs,Movie,Moonbug Entertainment,Unknown,2020,ALL,14 min,Kids,5.61
8150,I Am Lisa,Movie,Patrick Rea,"Kristen Vaganos, Jennifer Seward, Manon Halliburton, Carmen Anello, Chris Bylsma",2021,18+,92 min,Horror,5.61
